id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,Lat,Lon,location,geometry,index_right,pri_neigh,sec_neigh,shape_area,shape_len
11189075,JA564839,2017-12-27T17:22:00.000,027XX W LOGAN BLVD,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,False,False,1411,14,35,22,3,1157512.0,1917169.0,2017,2018-05-04T15:51:04.000,41.928473741,-87.696615826,"
,  
(41.928473741, -87.696615826)",POINT (-87.696615826 41.928473741),13.0,Logan Square,LOGAN SQUARE,71256806.5518,36361.508518
11189220,JA565068,2017-12-27T21:36:00.000,008XX E 90TH ST,325,ROBBERY,VEHICULAR HIJACKING,RESIDENCE,False,False,633,6,8,44,3,1183366.0,1845481.0,2017,2018-05-04T15:51:04.000,41.731190969,-87.603849274,"
,  
(41.731190969, -87.603849274)",POINT (-87.603849274 41.731190969),60.0,Chatham,"CHATHAM,BURNSIDE",82320670.3112,42006.945009
11189732,JA565766,2017-12-28T15:14:00.000,007XX N AVERS AVE,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,False,False,1112,11,27,23,3,1150587.0,1904763.0,2017,2018-05-04T15:51:04.000,41.8945688,-87.722387684,"
,  
(41.8945688, -87.722387684)",POINT (-87.722387684 41.8945688),4.0,Humboldt Park,HUMBOLDT PARK,125010425.593,46126.751351
11189798,JA565690,2017-12-28T00:00:00.000,009XX E 73RD ST,325,ROBBERY,VEHICULAR HIJACKING,STREET,False,False,323,3,5,69,3,1183554.0,1856805.0,2017,2018-05-04T15:51:04.000,41.762260855,-87.602808376,"
,  
(41.762260855, -87.602808376)",POINT (-87.602808376 41.762260855),20.0,Grand Crossing,"SOUTH SHORE, GRAND CROSSING",98853167.7093,54645.3303
11190476,JA564787,2017-12-27T17:30:00.000,030XX N KEDZIE AVE,325,ROBBERY,VEHICULAR HIJACKING,STREET,False,False,1412,14,35,21,3,1154516.0,1920046.0,2017,2018-05-04T15:51:04.000,41.936428972,-87.707547969,"
,  
(41.936428972, -87.707547969)",POINT (-87.707547969 41.936428972),12.0,Avondale,"IRVING PARK,AVONDALE",55290595.482,34261.933404
11190745,JA567152,2017-12-29T18:10:00.000,030XX S FARRELL ST,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,True,False,913,9,11,60,3,1170049.0,1884651.0,2017,2018-05-04T15:51:04.000,41.838977389,-87.651496262,"
,  
(41.838977389, -87.651496262)",POINT (-87.651496262 41.838977389),83.0,Bridgeport,BRIDGEPORT,58291519.276,32732.718327
11190749,JA566923,2017-12-29T14:43:00.000,030XX S DRAKE AVE,325,ROBBERY,VEHICULAR HIJACKING,STREET,False,False,1032,10,22,30,3,1153184.0,1884173.0,2017,2018-05-04T15:51:04.000,41.838016406,-87.713395694,"
,  
(41.838016406, -87.713395694)",POINT (-87.713395694 41.838016406),7.0,Little Village,LITTLE VILLAGE,127998297.819,49904.04003
11190878,JA567380,2017-12-29T22:20:00.000,015XX E 65TH ST,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,False,False,314,3,5,42,3,1187732.0,1862200.0,2017,2018-05-04T15:51:04.000,41.776966812,-87.587324147,"
,  
(41.776966812, -87.587324147)",POINT (-87.587324147 41.776966812),43.0,Woodlawn,WOODLAWN,40515739.083,28960.059037
11191302,JA568056,2017-12-30T15:00:00.000,020XX N RACINE AVE,325,ROBBERY,VEHICULAR HIJACKING,STREET,False,False,1811,18,2,7,3,1167979.0,1913778.0,2017,2018-10-25T16:10:05.000,41.918948924,-87.658251434,"
,  
(41.918948924, -87.658251434)",POINT (-87.658251434 41.918948924),35.0,Lincoln Park,LINCOLN PARK,67401451.3717,61856.516472
11191330,JA567924,2017-12-30T13:15:00.000,024XX W THOMAS ST,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,RESIDENCE-GARAGE,False,False,1212,12,1,24,3,1159870.0,1907244.0,2017,2018-05-04T15:51:04.000,41.901190422,-87.688225306,"
,  
(41.901190422, -87.688225306)",POINT (-87.688225306 41.901190422),89.0,Ukrainian Village,UKRAINIAN VILLAGE AND EAST VILLAGE,10622385.5776,13311.469796
11191572,JA568459,2017-12-30T22:10:00.000,006XX N PARKSIDE AVE,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,False,False,1511,15,29,25,3,1138570.0,1903618.0,2017,2018-05-04T15:51:04.000,41.891653105,-87.766551005,"
,  
(41.891653105, -87.766551005)",POINT (-87.766551005 41.891653105),94.0,Austin,AUSTIN,170037750.826,55473.345911
11191883,JA568977,2017-12-31T13:47:00.000,013XX S KEDZIE AVE,325,ROBBERY,VEHICULAR HIJACKING,STREET,False,False,1022,10,24,29,3,1155241.0,1893566.0,2017,2018-05-04T15:51:04.000,41.863750889,-87.705595587,"
,  
(41.863750889, -87.705595587)",POINT (-87.705595587 41.863750889),6.0,North Lawndale,NORTH LAWNDALE,89487422.0244,44959.459663
11192112,JA569010,2017-12-31T14:30:00.000,101XX S GREEN ST,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,False,False,2232,22,34,73,3,1172441.0,1837504.0,2017,2018-05-04T15:51:04.000,41.709548053,-87.644105331,"
,  
(41.709548053, -87.644105331)",POINT (-87.644105331 41.709548053),72.0,Washington Heights,"WASHINGTON HEIGHTS,ROSELAND",79635752.8769,42222.598163
11192333,JB100180,2018-01-01T01:55:00.000,006XX N KEDZIE AVE,325,ROBBERY,VEHICULAR HIJACKING,STREET,False,False,1121,11,27,23,3,1154926.0,1904089.0,2018,2018-05-04T15:51:04.000,41.892633392,-87.706469796,"
,  
(41.892633392, -87.706469796)",POINT (-87.706469796 41.892633392),4.0,Humboldt Park,HUMBOLDT PARK,125010425.593,46126.751351
11192365,JB100195,2018-01-01T03:01:00.000,008XX N MENARD AVE,325,ROBBERY,VEHICULAR HIJACKING,STREET,False,False,1511,15,29,25,3,1137547.0,1904917.0,2018,2018-05-04T15:51:04.000,41.895236207,-87.770276769,"
,  
(41.895236207, -87.770276769)",POINT (-87.770276769 41.895236207),94.0,Austin,AUSTIN,170037750.826,55473.345911
11192371,JB100063,2017-01-31T21:15:00.000,047XX W CHICAGO AVE,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,False,False,1111,11,37,25,3,1144676.0,1904892.0,2017,2018-02-10T15:50:01.000,41.895036238,-87.744094044,"
,  
(41.895036238, -87.744094044)",POINT (-87.744094044 41.895036238),94.0,Austin,AUSTIN,170037750.826,55473.345911
11193087,JA560017,2017-12-22T21:35:00.000,006XX S INDEPENDENCE BLVD,325,ROBBERY,VEHICULAR HIJACKING,GAS STATION,False,False,1133,11,24,27,3,1151362.0,1897011.0,2017,2018-05-04T15:51:04.000,41.87328131,-87.71974488,"
,  
(41.87328131, -87.71974488)",POINT (-87.71974488 41.87328131),5.0,Garfield Park,GARFIELD PARK,89976069.5947,44460.91922
11193461,JB101090,2018-01-01T22:03:00.000,011XX S MOZART ST,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,RESIDENCE,False,False,1135,11,28,29,3,1157530.0,1894980.0,2018,2018-05-04T15:51:04.000,41.867584815,-87.6971543,"
,  
(41.867584815, -87.6971543)",POINT (-87.6971543 41.867584815),6.0,North Lawndale,NORTH LAWNDALE,89487422.0244,44959.459663
11193754,JB102206,2018-01-02T20:00:00.000,0000X N LEAVITT ST,325,ROBBERY,VEHICULAR HIJACKING,STREET,False,False,1223,12,2,28,3,1161739.0,1900404.0,2018,2018-05-04T15:51:04.000,41.882382128,-87.681551149,"
,  
(41.882382128, -87.681551149)",POINT (-87.681551149 41.882382128),2.0,United Center,UNITED CENTER,32520512.7053,23101.363745
11193834,JB102330,2018-01-02T21:15:00.000,081XX S AVALON AVE,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,False,False,411,4,8,45,3,1185956.0,1851370.0,2018,2018-05-04T15:51:04.000,41.747290373,-87.594175977,"
,  
(41.747290373, -87.594175977)",POINT (-87.594175977 41.747290373),9.0,Avalon Park,"AVALON PARK,CALUMET HEIGHTS",34852737.7366,27630.822534
11194518,JB103248,2018-01-03T17:22:00.000,080XX S ESSEX AVE,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,False,False,422,4,7,46,3,1194247.0,1852254.0,2018,2018-05-04T15:51:04.000,41.749516682,-87.56376699,"
,  
(41.749516682, -87.56376699)",POINT (-87.56376699 41.749516682),61.0,South Chicago,SOUTH CHICAGO,93272185.0092,52435.979431
11194612,JB103494,2018-01-03T20:45:00.000,061XX N HOYNE AVE,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,False,False,2413,24,40,2,3,1161217.0,1940618.0,2018,2018-05-04T15:51:04.000,41.992742663,-87.682346607,"
,  
(41.992742663, -87.682346607)",POINT (-87.682346607 41.992742663),55.0,West Ridge,WEST RIDGE,98429094.8621,43020.689458
11195070,JB104052,2018-01-04T11:39:00.000,047XX W HARRISON ST,325,ROBBERY,VEHICULAR HIJACKING,STREET,False,False,1131,11,24,25,3,1144650.0,1896922.0,2018,2018-05-04T15:51:04.000,41.873166103,-87.744390423,"
,  
(41.873166103, -87.744390423)",POINT (-87.744390423 41.873166103),94.0,Austin,AUSTIN,170037750.826,55473.345911
11195174,JB104242,2018-01-04T13:40:00.000,015XX W TAYLOR ST,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,False,False,1231,12,2,28,3,1166346.0,1895668.0,2018,2018-05-04T15:51:04.000,41.869288902,-87.6647697,"
,  
(41.869288902, -87.6647697)",POINT (-87.6647697 41.869288902),46.0,"Little Italy, UIC","LITTLE ITALY, UIC",71376244.1225,36568.464289
11195292,JB104296,2018-01-04T14:15:00.000,041XX W MONROE ST,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,False,False,1115,11,28,26,3,1148906.0,1899341.0,2018,2018-05-04T15:51:04.000,41.87972292,-87.728701872,"
,  
(41.87972292, -87.728701872)",POINT (-87.728701872 41.87972292),5.0,Garfield Park,GARFIELD PARK,89976069.5947,44460.91922
11400938,JB376289,2018-08-02T17:45:00.000,074XX S EVANS AVE,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,False,False,323,3,6,69,3,1182516.0,1855749.0,2018,2018-08-09T16:00:26.000,41.75938721,-87.60664544,"
,  
(41.75938721, -87.60664544)",POINT (-87.60664544 41.75938721),20.0,Grand Crossing,"SOUTH SHORE, GRAND CROSSING",98853167.7093,54645.3303
