id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,Lat,Lon,location,geometry,index_right,pri_neigh,sec_neigh,shape_area,shape_len
10000182,HY190084,2015-03-18 23:35:00,023XX W 47TH ST,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,False,False,924,9,12,61,3,1161542.0,1873450.0,2015,2018-02-10T15:50:01.000,41.808421621,-87.683023997,"
,  
(41.808421621, -87.683023997)",POINT (-87.683023997 41.808421621),18.0,New City,BACK OF THE YARDS,134636963.254,48133.595961
12012068,JD189121,2020-03-18 00:03:00,043XX W WEST END AVE,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,False,False,1114,11,28,26,3,1147266.0,1900617.0,2020,2020-03-25T15:47:29.000,41.883255958,-87.734691097,"
,  
(41.883255958, -87.734691097)",POINT (-87.734691097 41.883255958),5.0,Garfield Park,GARFIELD PARK,89976069.5947,44460.91922
10366330,HZ102341,2016-01-03 05:53:00,078XX S COLES AVE,325,ROBBERY,VEHICULAR HIJACKING,STREET,False,False,421,4,7,43,3,1197685.0,1853492.0,2016,2018-02-10T15:50:01.000,41.752828771,-87.551127789,"
,  
(41.752828771, -87.551127789)",POINT (-87.551127789 41.752828771),59.0,South Shore,"SOUTH SHORE, GRAND CROSSING",81812716.3904,44249.645178
10366894,HZ102963,2016-01-03 18:41:00,008XX N HARDING AVE,325,ROBBERY,VEHICULAR HIJACKING,STREET,False,False,1112,11,27,23,3,1149905.0,1905233.0,2016,2018-02-10T15:50:01.000,41.895871827,-87.72488025,"
,  
(41.895871827, -87.72488025)",POINT (-87.72488025 41.895871827),4.0,Humboldt Park,HUMBOLDT PARK,125010425.593,46126.751351
10366970,HZ103049,2016-01-03 20:13:00,072XX S HARDING AVE,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,False,False,833,8,13,65,3,1151281.0,1856512.0,2016,2018-02-10T15:50:01.000,41.762148034,-87.7211017,"
,  
(41.762148034, -87.7211017)",POINT (-87.7211017 41.762148034),87.0,West Lawn,WEST LAWN,82315301.6831,41934.490131
10367056,HZ102149,2016-01-02 22:15:00,019XX S SPAULDING AVE,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,False,False,1024,10,24,29,3,1154669.0,1890351.0,2016,2018-02-10T15:50:01.000,41.854940027,-87.707781367,"
,  
(41.854940027, -87.707781367)",POINT (-87.707781367 41.854940027),6.0,North Lawndale,NORTH LAWNDALE,89487422.0244,44959.459663
10367164,HZ100458,2016-01-01 02:00:00,071XX S SEELEY AVE,325,ROBBERY,VEHICULAR HIJACKING,STREET,False,False,735,7,17,67,3,1163925.0,1857405.0,2016,2018-02-10T15:50:01.000,41.764342258,-87.674734457,"
,  
(41.764342258, -87.674734457)",POINT (-87.674734457 41.764342258),19.0,Englewood,ENGLEWOOD,173600015.009,56144.046048
10367209,HZ102584,2016-01-03 12:45:00,013XX S KEDVALE AVE,325,ROBBERY,VEHICULAR HIJACKING,STREET,False,False,1011,10,24,29,3,1148933.0,1893369.0,2016,2018-02-10T15:50:01.000,41.863334532,-87.728757179,"
,  
(41.863334532, -87.728757179)",POINT (-87.728757179 41.863334532),6.0,North Lawndale,NORTH LAWNDALE,89487422.0244,44959.459663
10369089,HZ105094,2016-01-05 16:10:00,039XX W JACKSON BLVD,325,ROBBERY,VEHICULAR HIJACKING,STREET,False,False,1132,11,28,26,3,1150257.0,1898399.0,2016,2018-02-10T15:50:01.000,41.877111742,-87.723765716,"
,  
(41.877111742, -87.723765716)",POINT (-87.723765716 41.877111742),5.0,Garfield Park,GARFIELD PARK,89976069.5947,44460.91922
10369092,HZ105146,2016-01-05 16:40:00,029XX W HARRISON ST,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,False,False,1135,11,2,27,3,1156773.0,1897224.0,2016,2018-02-10T15:50:01.000,41.873757942,-87.699872586,"
,  
(41.873757942, -87.699872586)",POINT (-87.699872586 41.873757942),5.0,Garfield Park,GARFIELD PARK,89976069.5947,44460.91922
10369356,HZ105469,2016-01-05 21:30:00,093XX S PERRY AVE,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,False,False,634,6,21,49,3,1177254.0,1842978.0,2016,2018-02-10T15:50:01.000,41.724462379,-87.626314925,"
,  
(41.724462379, -87.626314925)",POINT (-87.626314925 41.724462379),62.0,Roseland,"WASHINGTON HEIGHTS,ROSELAND",134313706.73,56632.795429
10370004,HZ105643,2016-01-06 07:30:00,080XX S FAIRFIELD AVE,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,False,False,835,8,18,70,3,1159440.0,1851258.0,2016,2018-02-10T15:50:01.000,41.747567009,-87.69134135,"
,  
(41.747567009, -87.69134135)",POINT (-87.69134135 41.747567009),21.0,Ashburn,ASHBURN,135460337.208,54818.154632
10372095,HZ107958,2016-01-08 05:00:00,019XX N WHIPPLE ST,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,ALLEY,False,False,1421,14,35,22,3,1155559.0,1912697.0,2016,2018-02-10T15:50:01.000,41.91624179,-87.703913069,"
,  
(41.91624179, -87.703913069)",POINT (-87.703913069 41.91624179),13.0,Logan Square,LOGAN SQUARE,71256806.5518,36361.508518
10372266,HZ107999,2016-01-08 06:50:00,052XX W ADAMS ST,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,False,False,1522,15,29,25,3,1141373.0,1898827.0,2016,2018-02-10T15:50:01.000,41.878454738,-87.756375019,"
,  
(41.878454738, -87.756375019)",POINT (-87.756375019 41.878454738),94.0,Austin,AUSTIN,170037750.826,55473.345911
10373428,HZ109538,2016-01-09 10:00:00,079XX S LOOMIS BLVD,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,False,False,612,6,21,71,3,1168378.0,1852067.0,2016,2018-02-10T15:50:01.000,41.74959935,-87.658566518,"
,  
(41.74959935, -87.658566518)",POINT (-87.658566518 41.74959935),70.0,Auburn Gresham,AUBURN GRESHAM,105065353.602,46757.721716
10373729,HZ109827,2016-01-09 15:00:00,019XX S PULASKI RD,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,ALLEY,False,False,1012,10,24,29,3,1150020.0,1890276.0,2016,2018-02-10T15:50:01.000,41.854825891,-87.724847322,"
,  
(41.854825891, -87.724847322)",POINT (-87.724847322 41.854825891),6.0,North Lawndale,NORTH LAWNDALE,89487422.0244,44959.459663
10374029,HZ110424,2016-01-10 03:45:00,017XX W FOSTER AVE,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,PARKING LOT/GARAGE(NON.RESID.),False,False,2012,20,40,77,3,1163614.0,1934576.0,2016,2018-02-10T15:50:01.000,41.976112873,-87.673700783,"
,  
(41.976112873, -87.673700783)",POINT (-87.673700783 41.976112873),56.0,Uptown,UPTOWN,65095642.836,46972.790182
10374281,HZ110729,2016-01-10 11:45:00,006XX S KOSTNER AVE,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,False,False,1131,11,24,26,3,1147147.0,1897021.0,2016,2018-02-10T15:50:01.000,41.87339039,-87.735220099,"
,  
(41.87339039, -87.735220099)",POINT (-87.735220099 41.87339039),5.0,Garfield Park,GARFIELD PARK,89976069.5947,44460.91922
10375719,HZ112154,2016-01-11 18:05:00,011XX W VAN BUREN ST,325,ROBBERY,VEHICULAR HIJACKING,GAS STATION,False,False,1232,12,2,28,3,1168551.0,1898323.0,2016,2018-02-10T15:50:01.000,41.876527017,-87.656597758,"
,  
(41.876527017, -87.656597758)",POINT (-87.656597758 41.876527017),40.0,West Loop,WEST LOOP,52945063.8967,43907.671821
10375768,HZ112192,2016-01-11 17:05:00,062XX S YALE AVE,325,ROBBERY,VEHICULAR HIJACKING,STREET,False,False,711,7,20,68,3,1175563.0,1863735.0,2016,2018-02-10T15:50:01.000,41.781460041,-87.631889115,"
,  
(41.781460041, -87.631889115)",POINT (-87.631889115 41.781460041),19.0,Englewood,ENGLEWOOD,173600015.009,56144.046048
10376237,HZ112523,2016-01-12 07:07:00,023XX W MONROE ST,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,False,False,1223,12,2,28,3,1160824.0,1899483.0,2016,2018-02-10T15:50:01.000,41.879873842,-87.684936591,"
,  
(41.879873842, -87.684936591)",POINT (-87.684936591 41.879873842),2.0,United Center,UNITED CENTER,32520512.7053,23101.363745
10376540,HZ112619,2016-01-12 09:00:00,070XX N RIDGE BLVD,325,ROBBERY,VEHICULAR HIJACKING,STREET,False,False,2411,24,50,2,3,1161242.0,1946718.0,2016,2018-02-10T15:50:01.000,42.009480726,-87.682083982,"
,  
(42.009480726, -87.682083982)",POINT (-87.682083982 42.009480726),55.0,West Ridge,WEST RIDGE,98429094.8621,43020.689458
10378263,HZ114263,2016-01-13 14:47:00,054XX S CALIFORNIA AVE,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,PARKING LOT/GARAGE(NON.RESID.),False,False,923,9,14,63,3,1158635.0,1868410.0,2016,2018-02-10T15:50:01.000,41.794651061,-87.693823799,"
,  
(41.794651061, -87.693823799)",POINT (-87.693823799 41.794651061),85.0,Gage Park,"MARQUETTE PARK,GAGE PARK",61284896.1132,32294.195911
10378335,HZ113874,2016-01-13 10:00:00,069XX S ELIZABETH ST,325,ROBBERY,VEHICULAR HIJACKING,STREET,False,False,734,7,17,67,3,1169188.0,1858744.0,2016,2018-02-10T15:50:01.000,41.767904447,-87.655405528,"
,  
(41.767904447, -87.655405528)",POINT (-87.655405528 41.767904447),19.0,Englewood,ENGLEWOOD,173600015.009,56144.046048
10378382,HZ114503,2016-01-13 18:15:00,051XX W CHICAGO AVE,325,ROBBERY,VEHICULAR HIJACKING,GAS STATION,True,False,1531,15,37,25,3,1141741.0,1904839.0,2016,2018-02-10T15:50:01.000,41.894945606,-87.754874977,"
,  
(41.894945606, -87.754874977)",POINT (-87.754874977 41.894945606),94.0,Austin,AUSTIN,170037750.826,55473.345911
10381240,HZ117079,2016-01-15 19:10:00,021XX W MAYPOLE AVE,325,ROBBERY,VEHICULAR HIJACKING,ALLEY,False,False,1223,12,2,28,3,1162038.0,1900969.0,2016,2018-02-10T15:50:01.000,41.883926299,-87.680437434,"
,  
(41.883926299, -87.680437434)",POINT (-87.680437434 41.883926299),2.0,United Center,UNITED CENTER,32520512.7053,23101.363745
10381800,HZ117776,2016-01-16 12:20:00,070XX S PERRY AVE,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,False,False,731,7,6,69,3,1176614.0,1858370.0,2016,2018-02-10T15:50:01.000,41.766714308,-87.628197204,"
,  
(41.766714308, -87.628197204)",POINT (-87.628197204 41.766714308),20.0,Grand Crossing,"SOUTH SHORE, GRAND CROSSING",98853167.7093,54645.3303
10382962,HZ119420,2016-01-18 06:30:00,032XX W PALMER ST,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,False,False,1413,14,26,22,3,1154287.0,1914437.0,2016,2018-02-10T15:50:01.000,41.921042017,-87.708539784,"
,  
(41.921042017, -87.708539784)",POINT (-87.708539784 41.921042017),13.0,Logan Square,LOGAN SQUARE,71256806.5518,36361.508518
10383127,HZ119564,2016-01-18 10:15:00,003XX E 63RD ST,325,ROBBERY,VEHICULAR HIJACKING,PARKING LOT/GARAGE(NON.RESID.),False,True,311,3,20,40,3,1179662.0,1863316.0,2016,2018-02-10T15:50:01.000,41.780217525,-87.616874156,"
,  
(41.780217525, -87.616874156)",POINT (-87.616874156 41.780217525),65.0,Washington Park,WASHINGTON PARK,42373881.4842,28175.316087
10384038,HZ120511,2016-01-19 09:30:00,038XX W HARRISON ST,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,False,False,1133,11,24,26,3,1151141.0,1897093.0,2016,2018-02-10T15:50:01.000,41.873510659,-87.720554136,"
,  
(41.873510659, -87.720554136)",POINT (-87.720554136 41.873510659),5.0,Garfield Park,GARFIELD PARK,89976069.5947,44460.91922
10384898,HZ121246,2016-01-19 19:26:00,040XX W CONGRESS PKWY,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,True,False,1132,11,24,26,3,1149497.0,1897385.0,2016,2018-02-10T15:50:01.000,41.874343989,-87.726582558,"
,  
(41.874343989, -87.726582558)",POINT (-87.726582558 41.874343989),5.0,Garfield Park,GARFIELD PARK,89976069.5947,44460.91922
10385796,HZ122141,2016-01-20 15:15:00,091XX S HARVARD AVE,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,False,False,634,6,21,49,3,1175936.0,1844273.0,2016,2018-02-10T15:50:01.000,41.728045635,-87.631104018,"
,  
(41.728045635, -87.631104018)",POINT (-87.631104018 41.728045635),62.0,Roseland,"WASHINGTON HEIGHTS,ROSELAND",134313706.73,56632.795429
10386041,HZ122481,2016-01-20 18:50:00,047XX S PULASKI RD,325,ROBBERY,VEHICULAR HIJACKING,ALLEY,False,False,815,8,14,57,3,1150491.0,1872971.0,2016,2018-02-10T15:50:01.000,41.807329489,-87.723569385,"
,  
(41.807329489, -87.723569385)",POINT (-87.723569385 41.807329489),78.0,Archer Heights,"ARCHER HEIGHTS,WEST ELSDON",55922505.7212,31880.02103
10386172,HZ122746,2016-01-21 00:28:00,100XX S HALSTED ST,325,ROBBERY,VEHICULAR HIJACKING,PARKING LOT/GARAGE(NON.RESID.),False,False,2232,22,34,73,3,1172749.0,1838296.0,2016,2018-02-10T15:50:01.000,41.711714647,-87.642954141,"
,  
(41.711714647, -87.642954141)",POINT (-87.642954141 41.711714647),72.0,Washington Heights,"WASHINGTON HEIGHTS,ROSELAND",79635752.8769,42222.598163
10386932,HZ123098,2016-01-21 10:00:00,069XX S INDIANA AVE,325,ROBBERY,VEHICULAR HIJACKING,STREET,False,False,322,3,6,69,3,1178797.0,1858876.0,2016,2018-02-10T15:50:01.000,41.768053438,-87.62018034,"
,  
(41.768053438, -87.62018034)",POINT (-87.62018034 41.768053438),20.0,Grand Crossing,"SOUTH SHORE, GRAND CROSSING",98853167.7093,54645.3303
10386954,HZ122917,2016-01-21 07:45:00,090XX S ELIZABETH ST,325,ROBBERY,VEHICULAR HIJACKING,STREET,False,False,2222,22,21,73,3,1169579.0,1844850.0,2016,2018-02-10T15:50:01.000,41.729768961,-87.654374203,"
,  
(41.729768961, -87.654374203)",POINT (-87.654374203 41.729768961),72.0,Washington Heights,"WASHINGTON HEIGHTS,ROSELAND",79635752.8769,42222.598163
10388760,HZ125310,2016-01-23 00:31:00,006XX W 16TH ST,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,False,False,124,1,2,28,3,1172143.0,1892314.0,2016,2018-02-10T15:50:01.000,41.859959413,-87.643586469,"
,  
(41.859959413, -87.643586469)",POINT (-87.643586469 41.859959413),40.0,West Loop,WEST LOOP,52945063.8967,43907.671821
10389421,HZ126272,2016-01-23 19:20:00,008XX S CLAREMONT AVE,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,False,False,1225,12,25,28,3,1160852.0,1896162.0,2016,2018-02-10T15:50:01.000,41.870760131,-87.6849259,"
,  
(41.870760131, -87.6849259)",POINT (-87.6849259 41.870760131),46.0,"Little Italy, UIC","LITTLE ITALY, UIC",71376244.1225,36568.464289
10389573,HZ126434,2016-01-23 18:00:00,036XX W ROOSEVELT RD,325,ROBBERY,VEHICULAR HIJACKING,STREET,False,False,1133,11,24,29,3,1152404.0,1894469.0,2016,2018-02-10T15:50:01.000,41.866285275,-87.715986282,"
,  
(41.866285275, -87.715986282)",POINT (-87.715986282 41.866285275),6.0,North Lawndale,NORTH LAWNDALE,89487422.0244,44959.459663
10390411,HZ127577,2016-01-24 23:30:00,017XX N TRIPP AVE,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,ALLEY,True,False,2534,25,30,20,3,1147784.0,1911202.0,2016,2018-02-10T15:50:01.000,41.912292391,-87.73251675,"
,  
(41.912292391, -87.73251675)",POINT (-87.73251675 41.912292391),4.0,Humboldt Park,HUMBOLDT PARK,125010425.593,46126.751351
10390414,HZ127603,2016-01-25 01:15:00,004XX N LARAMIE AVE,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,PARKING LOT/GARAGE(NON.RESID.),False,False,1532,15,28,25,3,1141629.0,1902341.0,2016,2018-02-10T15:50:01.000,41.888092864,-87.755348129,"
,  
(41.888092864, -87.755348129)",POINT (-87.755348129 41.888092864),94.0,Austin,AUSTIN,170037750.826,55473.345911
10391444,HZ128206,2016-01-25 13:30:00,034XX W CHICAGO AVE,325,ROBBERY,VEHICULAR HIJACKING,STREET,False,False,1121,11,27,23,3,1153341.0,1905122.0,2016,2018-02-10T15:50:01.000,41.895499673,-87.712263435,"
,  
(41.895499673, -87.712263435)",POINT (-87.712263435 41.895499673),4.0,Humboldt Park,HUMBOLDT PARK,125010425.593,46126.751351
10391848,HZ128747,2016-01-25 20:30:00,007XX W SHERIDAN RD,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,False,False,1925,19,46,6,3,1170579.0,1926143.0,2016,2018-02-10T15:50:01.000,41.952822451,-87.648335822,"
,  
(41.952822451, -87.648335822)",POINT (-87.648335822 41.952822451),34.0,Lake View,LAKE VIEW,76561177.2562,69715.29313
10393415,HZ129995,2016-01-26 20:54:00,019XX W SCHOOL ST,325,ROBBERY,VEHICULAR HIJACKING,STREET,False,False,1922,19,32,5,3,1162865.0,1921927.0,2016,2018-02-10T15:50:01.000,41.94141921,-87.676811517,"
,  
(41.94141921, -87.676811517)",POINT (-87.676811517 41.94141921),63.0,North Center,NORTH CENTER,57054167.85,31391.669754
10394817,HZ131151,2016-01-27 20:30:00,005XX N CENTRAL PARK AVE,325,ROBBERY,VEHICULAR HIJACKING,STREET,False,False,1122,11,27,23,3,1152286.0,1903491.0,2016,2018-02-10T15:50:01.000,41.891044937,-87.716181311,"
,  
(41.891044937, -87.716181311)",POINT (-87.716181311 41.891044937),4.0,Humboldt Park,HUMBOLDT PARK,125010425.593,46126.751351
10396063,HZ132146,2016-01-28 17:25:00,071XX S ADA ST,325,ROBBERY,VEHICULAR HIJACKING,STREET,False,False,734,7,17,67,3,1168679.0,1857201.0,2016,2018-02-10T15:50:01.000,41.763681249,-87.657315696,"
,  
(41.763681249, -87.657315696)",POINT (-87.657315696 41.763681249),19.0,Englewood,ENGLEWOOD,173600015.009,56144.046048
10396244,HZ132322,2016-01-28 19:04:00,061XX N MOZART ST,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,False,False,2413,24,50,2,3,1156231.0,1940544.0,2016,2018-02-10T15:50:01.000,41.992642145,-87.700688906,"
,  
(41.992642145, -87.700688906)",POINT (-87.700688906 41.992642145),55.0,West Ridge,WEST RIDGE,98429094.8621,43020.689458
10397428,HZ133642,2016-01-29 21:10:00,046XX N CENTRAL PARK AVE,325,ROBBERY,VEHICULAR HIJACKING,STREET,False,False,1723,17,33,14,3,1151555.0,1930497.0,2016,2018-02-10T15:50:01.000,41.965166079,-87.718154347,"
,  
(41.965166079, -87.718154347)",POINT (-87.718154347 41.965166079),52.0,Albany Park,"NORTH PARK,ALBANY PARK",53542230.819,39339.016439
10398441,HZ134824,2016-01-30 21:00:00,027XX W CONGRESS PKWY,325,ROBBERY,VEHICULAR HIJACKING,PARKING LOT/GARAGE(NON.RESID.),False,False,1135,11,28,27,3,1157837.0,1897646.0,2016,2018-02-10T15:50:01.000,41.874894337,-87.695954574,"
,  
(41.874894337, -87.695954574)",POINT (-87.695954574 41.874894337),5.0,Garfield Park,GARFIELD PARK,89976069.5947,44460.91922
10398509,HZ135001,2016-01-31 01:50:00,053XX S KEDZIE AVE,325,ROBBERY,VEHICULAR HIJACKING,STREET,False,False,822,8,14,63,3,1155951.0,1869129.0,2016,2018-02-10T15:50:01.000,41.796678467,-87.703646748,"
,  
(41.796678467, -87.703646748)",POINT (-87.703646748 41.796678467),85.0,Gage Park,"MARQUETTE PARK,GAGE PARK",61284896.1132,32294.195911
12012705,JD189547,2020-03-18 13:00:00,001XX N KEELER AVE,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,False,False,1114,11,28,26,3,1148374.0,1900366.0,2020,2020-03-25T15:47:29.000,41.882545904,-87.730628888,"
,  
(41.882545904, -87.730628888)",POINT (-87.730628888 41.882545904),5.0,Garfield Park,GARFIELD PARK,89976069.5947,44460.91922
10399093,HZ135866,2016-01-31 19:17:00,009XX W 86TH PL,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,False,False,613,6,21,71,3,1171670.0,1847480.0,2016,2018-02-10T15:50:01.000,41.736940529,-87.646637412,"
,  
(41.736940529, -87.646637412)",POINT (-87.646637412 41.736940529),70.0,Auburn Gresham,AUBURN GRESHAM,105065353.602,46757.721716
10399206,HZ135289,2016-01-31 10:19:00,067XX S ELIZABETH ST,325,ROBBERY,VEHICULAR HIJACKING,STREET,False,False,724,7,17,67,3,1169153.0,1859996.0,2016,2018-02-10T15:50:01.000,41.77134085,-87.655497651,"
,  
(41.77134085, -87.655497651)",POINT (-87.655497651 41.77134085),19.0,Englewood,ENGLEWOOD,173600015.009,56144.046048
10401712,HZ138353,2016-02-02 19:00:00,034XX W PERSHING RD,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,False,False,911,9,12,58,3,1154022.0,1878527.0,2016,2018-02-10T15:50:01.000,41.822506426,-87.710470872,"
,  
(41.822506426, -87.710470872)",POINT (-87.710470872 41.822506426),79.0,Brighton Park,"BRIGHTON PARK,MCKINLEY PARK",75892790.3114,36537.134306
10402155,HZ138583,2016-02-03 07:19:00,062XX S ADA ST,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,False,False,713,7,16,67,3,1168380.0,1863421.0,2016,2018-02-10T15:50:01.000,41.78075616,-87.658232642,"
,  
(41.78075616, -87.658232642)",POINT (-87.658232642 41.78075616),19.0,Englewood,ENGLEWOOD,173600015.009,56144.046048
10404305,HZ140734,2016-02-04 19:45:00,061XX S MOZART ST,325,ROBBERY,VEHICULAR HIJACKING,STREET,False,False,823,8,15,66,3,1158430.0,1863903.0,2016,2018-02-10T15:50:01.000,41.78228741,-87.6946983,"
,  
(41.78228741, -87.6946983)",POINT (-87.6946983 41.78228741),69.0,Chicago Lawn,"MARQUETTE PARK,GAGE PARK",98279465.1151,40073.099838
10404331,HZ140672,2016-02-04 19:40:00,065XX S FRANCISCO AVE,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,False,False,831,8,15,66,3,1158170.0,1861237.0,2016,2018-02-10T15:50:01.000,41.774976816,-87.695724012,"
,  
(41.774976816, -87.695724012)",POINT (-87.695724012 41.774976816),69.0,Chicago Lawn,"MARQUETTE PARK,GAGE PARK",98279465.1151,40073.099838
10404466,HZ140974,2016-02-05 05:15:00,048XX S WOOD ST,325,ROBBERY,VEHICULAR HIJACKING,STREET,False,False,931,9,20,61,3,1165165.0,1872570.0,2016,2018-02-10T15:50:01.000,41.805930802,-87.669760557,"
,  
(41.805930802, -87.669760557)",POINT (-87.669760557 41.805930802),18.0,New City,BACK OF THE YARDS,134636963.254,48133.595961
10406247,HZ143023,2016-02-06 22:33:00,028XX W JACKSON BLVD,325,ROBBERY,VEHICULAR HIJACKING,VEHICLE NON-COMMERCIAL,False,False,1124,11,27,27,3,1157541.0,1898567.0,2016,2019-02-16T15:59:01.000,41.877427678,-87.697016296,"
,  
(41.877427678, -87.697016296)",POINT (-87.697016296 41.877427678),5.0,Garfield Park,GARFIELD PARK,89976069.5947,44460.91922
10406363,HZ143177,2016-02-07 03:00:00,084XX S MARSHFIELD AVE,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,False,False,614,6,18,71,3,1166810.0,1848793.0,2016,2018-02-10T15:50:01.000,41.740648626,-87.664405593,"
,  
(41.740648626, -87.664405593)",POINT (-87.664405593 41.740648626),70.0,Auburn Gresham,AUBURN GRESHAM,105065353.602,46757.721716
10410466,HZ147214,2016-02-10 17:30:00,085XX S RHODES AVE,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,False,False,632,6,6,44,3,1181290.0,1848379.0,2016,2018-02-10T15:50:01.000,41.73919145,-87.611365295,"
,  
(41.73919145, -87.611365295)",POINT (-87.611365295 41.73919145),60.0,Chatham,"CHATHAM,BURNSIDE",82320670.3112,42006.945009
12013533,JD189766,2020-03-18 17:32:00,061XX S GREEN ST,325,ROBBERY,VEHICULAR HIJACKING,STREET,False,False,712,7,16,68,3,1171683.0,1864278.0,2020,2020-03-25T15:47:29.000,41.783036069,-87.646098128,"
,  
(41.783036069, -87.646098128)",POINT (-87.646098128 41.783036069),19.0,Englewood,ENGLEWOOD,173600015.009,56144.046048
12012624,JD189695,2020-03-18 13:00:00,057XX W WASHINGTON BLVD,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,False,False,1513,15,29,25,3,1138035.0,1900164.0,2020,2020-03-25T15:47:29.000,41.882184564,-87.768599327,"
,  
(41.882184564, -87.768599327)",POINT (-87.768599327 41.882184564),94.0,Austin,AUSTIN,170037750.826,55473.345911
10411645,HZ148528,2016-02-11 20:21:00,099XX S MORGAN ST,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,False,False,2232,22,34,73,3,1171400.0,1839005.0,2016,2018-02-10T15:50:01.000,41.713689823,-87.647873852,"
,  
(41.713689823, -87.647873852)",POINT (-87.647873852 41.713689823),72.0,Washington Heights,"WASHINGTON HEIGHTS,ROSELAND",79635752.8769,42222.598163
10411864,HZ148542,2016-02-11 18:35:00,066XX S WHIPPLE ST,325,ROBBERY,VEHICULAR HIJACKING,STREET,False,False,831,8,15,66,3,1157194.0,1860478.0,2016,2018-02-10T15:50:01.000,41.772913809,-87.699322433,"
,  
(41.772913809, -87.699322433)",POINT (-87.699322433 41.772913809),69.0,Chicago Lawn,"MARQUETTE PARK,GAGE PARK",98279465.1151,40073.099838
10412182,HZ149214,2016-02-12 13:31:00,025XX S CENTRAL PARK AVE,325,ROBBERY,VEHICULAR HIJACKING,"SCHOOL, PUBLIC, BUILDING",False,False,1013,10,22,30,3,1152776.0,1886911.0,2016,2018-02-10T15:50:01.000,41.845537889,-87.714820496,"
,  
(41.845537889, -87.714820496)",POINT (-87.714820496 41.845537889),7.0,Little Village,LITTLE VILLAGE,127998297.819,49904.04003
10412614,HZ149767,2016-02-12 21:50:00,056XX S DR MARTIN LUTHER KING JR DR,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,False,False,231,2,20,40,3,1179889.0,1867619.0,2016,2018-02-10T15:50:01.000,41.792020174,-87.615910315,"
,  
(41.792020174, -87.615910315)",POINT (-87.615910315 41.792020174),65.0,Washington Park,WASHINGTON PARK,42373881.4842,28175.316087
10412780,HZ150034,2016-02-13 05:00:00,021XX N KARLOV AVE,325,ROBBERY,VEHICULAR HIJACKING,STREET,False,False,2525,25,30,20,3,1148701.0,1913889.0,2016,2018-02-10T15:50:01.000,41.9196481,-87.729078364,"
,  
(41.9196481, -87.729078364)",POINT (-87.729078364 41.9196481),11.0,Hermosa,"BELMONT CRAIGIN,HERMOSA",32602059.4055,27179.017438
10412937,HZ150013,2016-02-13 07:07:00,0000X E 37TH ST,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,False,False,213,2,3,35,3,1177499.0,1880486.0,2016,2018-02-10T15:50:01.000,41.827382765,-87.624284711,"
,  
(41.827382765, -87.624284711)",POINT (-87.624284711 41.827382765),31.0,Douglas,BRONZEVILLE,46004621.137,31027.053671
